"Date","Pressing period","Application","Title","Keystrokes"
"10.07.2024","00:33:37 - 00:33:58","special:null","Find a product","<META + TAB>tabel⏎"
"10.07.2024","00:33:58 - 00:34:00","tableplus","feefty : core - PostgreSQL 16.2","<META + TAB><META + TAB>"
"10.07.2024","00:34:00 - 00:34:01","electron","RenewalKycVerification.jsx — feefty","®"
"10.07.2024","00:34:10 - 00:34:12","special:null","Verification renewal","<META + TAB>"
"10.07.2024","00:34:12 - 00:34:14","electron","RenewalKycVerification.jsx — feefty","<TAB><TAB><TAB>"
"10.07.2024","00:34:32 - 00:34:33","tableplus","feefty : core - PostgreSQL 16.2","<META + TAB>"
"10.07.2024","00:34:33 - 00:34:57","special:null","Verification renewal","<META + R><META + TAB>"
"10.07.2024","00:34:57 - 00:35:14","electron","RenewalKycVerification.jsx — feefty"," 7 7ste4p⏎<DOWN><LEFT><LEFT><ALT + LEFT><LEFT>s tep4⏎,<META + S><TAB>"
"10.07.2024","00:35:14 - 00:35:27","special:null","Verification renewal","<META + TAB><META + TAB>"
"10.07.2024","00:35:27 - 00:35:39","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<META + TAB>"
"10.07.2024","00:35:39 - 00:35:44","electron","RenewalKycVerification.jsx — feefty","<META + TAB>"
"10.07.2024","00:35:44 - 00:35:55","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<META + TAB>"
"10.07.2024","00:35:55 - 00:36:01","electron","RenewalKycVerification.jsx — feefty","Ï"
"10.07.2024","00:36:33 - 00:36:59","electron","RenewalKycVerification.jsx — feefty","<TAB>"
"10.07.2024","00:36:59 - 00:37:00","special:null","Verification renewal","<META + TAB>"
"10.07.2024","00:37:00 - 00:37:04","electron","RenewalKycVerification.jsx — feefty","<META + TAB>"
"10.07.2024","00:37:04 - 00:37:13","special:null","Verification renewal","<META + TAB>"
"10.07.2024","00:37:13 - 00:37:27","slack","Ombeline Reininger (DM) - Feefty - Slack","Good monrig←←←ing←ng.<⏎>ho waery o←←←←←re you/⏎<TAB>"
"10.07.2024","00:37:27 - 00:37:28","special:null","Verification renewal","<META + TAB> ;"
"10.07.2024","00:37:28 - 00:37:37","slack","Ombeline Reininger (DM) - Feefty - Slack","←←← ;0⏎<META + TAB>"
"10.07.2024","00:37:37 - 00:37:40","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<META + C><TAB>"
"10.07.2024","00:37:40 - 00:37:51","slack","Ombeline Reininger (DM) - Feefty - Slack","I aw morking o nhree←←re<⏎>√<META + SHIFT + ⏎><TAB>"
"10.07.2024","00:37:51 - 00:38:00","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<META + C><META + TAB>"
"10.07.2024","00:38:00 - 00:38:05","slack","Ombeline Reininger (DM) - Feefty - Slack","√⏎<TAB>"
"10.07.2024","00:38:05 - 00:38:08","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<META + TAB>why"
"10.07.2024","00:38:08 - 00:38:12","slack","Ombeline Reininger (DM) - Feefty - Slack"," is i t`2` if <META + TAB>"
"10.07.2024","00:38:12 - 00:38:16","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<META + TAB>"
"10.07.2024","00:38:16 - 00:38:22","slack","Ombeline Reininger (DM) - Feefty - Slack","rognaia←←←←←←←typi es <TAB>"
"10.07.2024","00:38:22 - 00:38:23","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<META + TAB>`"
"10.07.2024","00:38:23 - 00:38:28","slack","Ombeline Reininger (DM) - Feefty - Slack","pre←ofeissonasl<META + TAB>"
"10.07.2024","00:38:28 - 00:38:29","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<META + TAB>"
"10.07.2024","00:38:29 - 00:38:43","slack","Ombeline Reininger (DM) - Feefty - Slack"," nivestor` / 9 ←It hoguht `1`0⏎<TAB>"
"10.07.2024","00:38:43 - 00:38:48","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<TAB><META + TAB>"
"10.07.2024","00:38:48 - 00:39:01","electron","RenewalKycVerification.jsx — feefty","<TAB>"
"10.07.2024","00:39:01 - 00:39:03","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<TAB><META + TAB>"
"10.07.2024","00:39:03 - 00:39:08","slack","Ombeline Reininger (DM) - Feefty - Slack","<TAB>"
"10.07.2024","00:39:08 - 00:39:31","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<META + TAB><META + TAB>"
"10.07.2024","00:39:31 - 00:39:32","electron","RenewalKycVerification.jsx — feefty","<META + C><META + GRAVE>"
"10.07.2024","00:39:32 - 00:39:37","electron","verification.js (Working Tree) (verification.js) — admin","<GRAVE>"
"10.07.2024","01:04:32 - 01:04:34","special:null","Inbox - npopadic93@gmail.com - Gmail","˜art"
"10.07.2024","01:04:34 - 01:04:36","special:null","New Incognito Tab","⏎p"
"10.07.2024","01:04:36 - 01:15:00","special:null","Google Translate","laees←←p←lesae uptaed  ema soosn sa psoslbie."
"10.07.2024","01:15:00 - 02:17:59","special:null","Inbox - npopadic93@gmail.com - Gmail","<DOWN>"
"10.07.2024","02:17:59 - 02:28:35","special:null","Book1 - Google Sheets","fcae⏎adderss lnie1⏎172 Kuh do thi Van Phuc Duong So2 ⏎add<RIGHT>←<LEFT>⏎<RIGHT>←=2←2←⏎Phuong Hiep Binh Phuoc hTu Duc⏎city⏎Ho Cih Minh⏎psotal/zip cdoe⏎7000000<GRAVE>"
"10.07.2024","02:28:35 - 03:29:28","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<META + GRAVE>"
"10.07.2024","03:29:28 - 03:29:30","special:null","Inbox - npopadic93@gmail.com - Gmail","<META + GRAVE>"
"10.07.2024","03:29:30 - 03:29:50","special:null","KYC Renewal - Submit button not disabled · Issue #3388 · Feefty/feefty","<GRAVE><META + GRAVE>"
"10.07.2024","03:29:50 - 03:35:05","special:null","Inbox - phong.towork@gmail.com - Gmail","<META + GRAVE><META + GRAVE>"
"10.07.2024","03:35:05 - 03:35:12","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","`x<ESC><ESC><TAB>"
"10.07.2024","03:35:12 - 03:35:32","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","Hello⏎how ←←←←←gG←ood morn←←rning⏎cay nou answ refor tshi/<⏎><META + V>⏎<META + TAB>"
"10.07.2024","03:35:32 - 03:35:35","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","<TAB>"
"10.07.2024","03:35:35 - 03:37:18","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<META + TAB>"
"10.07.2024","03:37:18 - 03:37:21","tableplus","feefty : core - PostgreSQL 16.2","<META + TAB>"
"10.07.2024","03:37:21 - 03:38:18","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","<TAB>"
"10.07.2024","03:38:18 - 03:40:21","tableplus","feefty : core - PostgreSQL 16.2","<TAB>"
"10.07.2024","03:40:21 - 03:40:26","slack","Marc-Antoine Fonné (DM) - Feefty - 2 new items - Slack","<META + TAB>"
"10.07.2024","03:40:26 - 03:40:54","tableplus","feefty : core - PostgreSQL 16.2","<META + TAB>"
"10.07.2024","03:40:54 - 03:41:18","slack","Ombeline Reininger (DM) - Feefty - Slack","and Ic ant' reporduec ti⏎b←thes ubimtb uttom si alawy←←←←←←←←←← nis aawls←ys sidabeld if nay o enstep si"
"10.07.2024","03:41:19 - 03:41:52","slack","Ombeline Reininger (DM) - Feefty - Slack","<ALT + ←><ALT + ←>←<ALT + S><ALT + T><ALT + E><ALT + P><ALT + SPACE><ALT + SPACE><ALT + S><ALT + I><ALT + N><ALT + O><ALT + C><ALT + SPACE><ALT + T><ALT + O><ALT + M><ALT + P><ALT + L><ALT + E><ALT + T><ALT + E><ALT + D><ALT + ⏎>"
"10.07.2024","03:41:52 - 03:42:12","slack","Marc-Antoine Fonné (DM) - Feefty - 1 new item - Slack","ko,l et em pudate my ←←←← no m ylocal⏎"
"10.07.2024","03:42:12 - 03:42:24","slack","Marc-Antoine Fonné (DM) - Feefty - Slack",";9←←←;upsdie<⏎><⏎><TAB><TAB>"
"10.07.2024","03:42:24 - 03:44:15","tableplus","feefty : core - PostgreSQL 16.2","<TAB><TAB>"
"10.07.2024","03:44:15 - 03:44:15","slack","Marc-Antoine Fonné (DM) - Feefty - 1 new item - Slack","<TAB>"
"10.07.2024","03:44:15 - 03:44:39","tableplus","feefty : core - PostgreSQL 16.2","<META + TAB>"
"10.07.2024","03:44:39 - 03:44:41","slack","Marc-Antoine Fonné (DM) - Feefty - 1 new item - Slack","<META + TAB><META + TAB><TAB>"
"10.07.2024","03:44:41 - 03:44:42","tableplus","feefty : core - PostgreSQL 16.2","<TAB>"
"10.07.2024","03:44:42 - 03:44:43","electron","RenewalKycVerification.jsx — feefty","πsceh⏎"
"10.07.2024","03:44:43 - 03:44:53","electron","schema.prisma — feefty","ƒmodel orgnai<ESC><DOWN>ƒstatus<TAB>"
"10.07.2024","03:44:53 - 03:45:03","tableplus","feefty : core - PostgreSQL 16.2","<META + TAB><META + TAB>"
"10.07.2024","03:45:03 - 03:45:05","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<META + TAB>"
"10.07.2024","03:45:05 - 03:45:21","electron","schema.prisma — feefty","`c dco<TAB>⏎rayn psirma imgreta ved⏎<META + TAB>"
"10.07.2024","03:45:21 - 03:45:38","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<META + TAB>"
"10.07.2024","03:45:38 - 03:45:43","electron","schema.prisma — feefty","<META + TAB>"
"10.07.2024","03:45:43 - 03:45:51","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<META + TAB>"
"10.07.2024","03:45:51 - 03:46:06","electron","schema.prisma — feefty","<META + TAB>"
"10.07.2024","03:46:06 - 03:46:07","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<TAB><TAB>"
"10.07.2024","03:46:07 - 03:46:08","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<TAB>"
"10.07.2024","03:46:36 - 03:46:55","slack","tangytang (DM) - acegroup - Slack","@⏎, howera  uoy/⏎era oyu i nabcr←oad/ ;0⏎<META + TAB>"
"10.07.2024","03:46:55 - 03:46:57","electron","schema.prisma — feefty","<META + TAB>"
"10.07.2024","03:46:57 - 03:47:05","slack","tangytang (DM) - acegroup - Slack","<META + TAB><META + TAB><TAB><GRAVE>"
"10.07.2024","03:47:05 - 03:47:14","electron","verification.js (Working Tree) (verification.js) — admin","<GRAVE><GRAVE><GRAVE>"
"10.07.2024","03:47:14 - 03:47:21","electron","schema.prisma — feefty","<META + TAB><META + TAB><META + TAB>"
"10.07.2024","03:47:21 - 03:47:23","special:null","(1) Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","<DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN>"
"10.07.2024","03:47:23 - 03:48:07","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","<DOWN><DOWN><DOWN><DOWN><DOWN><META + TAB><TAB><TAB>"
"10.07.2024","03:48:07 - 03:59:26","slack","tangytang (DM) - acegroup - Slack","<META + TAB><META + TAB><META + TAB>"
"10.07.2024","03:59:26 - 03:59:28","","No title","d "
"10.07.2024","03:59:28 - 04:15:09","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","byn etx week/<⏎>fI no ,ehtn c ian ←←←←wanot ←←  ottake a rest←←st rof nexw teke.<⏎>eitthre←←←←reh ←←←←←←←←⏎ok, ahtnk⏎s<META + TAB>"
"10.07.2024","04:15:09 - 04:15:24","tableplus","feefty : core - PostgreSQL 16.2","<TAB>"
"10.07.2024","04:15:24 - 04:15:25","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<META + TAB>"
"10.07.2024","04:15:25 - 04:15:35","tableplus","feefty : core - PostgreSQL 16.2","<TAB><TAB>"
"10.07.2024","04:15:35 - 04:16:01","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","<META + TAB>"
"10.07.2024","04:16:01 - 04:16:04","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<TAB><META + TAB>"
"10.07.2024","04:16:04 - 04:16:05","electron","schema.prisma — feefty","<META + TAB>"
"10.07.2024","04:16:05 - 04:16:06","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","<META + TAB><META + TAB>"
"10.07.2024","04:16:09 - 04:24:35","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<META + TAB>"
"10.07.2024","04:24:35 - 04:24:36","electron","schema.prisma — feefty","<META + TAB>"
"10.07.2024","04:24:36 - 04:24:39","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<META + TAB><TAB><META + TAB>"
"10.07.2024","04:24:39 - 04:37:19","electron","schema.prisma — feefty","<CTRL + TAB>"
"10.07.2024","04:37:19 - 04:37:20","electron","createVerificationForOrganizations.js (Untracked) (createVerificationForOrganizations.js) — feefty","<META + TAB>"
"10.07.2024","04:37:20 - 04:37:33","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","<TAB>"
"10.07.2024","04:37:33 - 04:37:56","electron","createVerificationForOrganizations.js (Untracked) (createVerificationForOrganizations.js) — feefty","<META + TAB>"
"10.07.2024","04:37:56 - 07:53:22","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","<META + Q>"
"10.07.2024","07:53:22 - 07:53:25","","No title","⏎"
"10.07.2024","07:53:25 - 08:00:09","telegram","PFO @ Breakpoint | Stoned Apes | PayLeaf @ Phong Ho","likw eit h←←←←←←←←←←usch as ←←←←←←←←no owrrise f rottah⏎"
"10.07.2024","08:00:09 - 08:00:30","slack","tangytang (DM) - acegroup - Slack","y sesror yfort hat.⏎asi  said, accdieltny h iave←d← to go to hte bnak⏎"
"10.07.2024","08:00:30 - 08:51:03","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","<CTRL + Q>"
"10.07.2024","08:51:03 - 09:24:29","special:null","ongoing · Feefty","<CTRL + Q>"
"10.07.2024","09:24:29 - 09:24:30","special:null","Create userVerification for existing users · Issue #3200 · Feefty/feefty","<GRAVE><META + GRAVE>"
"10.07.2024","09:24:30 - 09:24:30","special:null","Inbox (1) - npopadic93@gmail.com - Gmail","<GRAVE><GRAVE><GRAVE>"
"10.07.2024","09:24:36 - 09:43:10","special:null","Inbox - npopadic93@gmail.com - Gmail","<META + GRAVE>"
"10.07.2024","09:43:10 - 10:06:45","slack","Phong Ho (DM) - Feefty - Slack","<META + TAB><TAB>"
"10.07.2024","10:06:46 - 10:07:33","electron","createVerificationForOrganizations.js (Untracked) (createVerificationForOrganizations.js) — feefty","<TAB><TAB><META + X><META + TAB><META + GRAVE>"
"10.07.2024","10:07:54 - 10:40:37","special:null","Book1 - Google Sheets","<META + F>phoen"
"10.07.2024","10:40:37 - 11:05:27","special:null","Create userVerification for existing users · Issue #3200 · Feefty/feefty","<RIGHT>"
"10.07.2024","11:05:27 - 11:06:40","slack","kore (DM) - dataflakes - Slack","hi, how sis← ig toign/⏎"
"10.07.2024","11:06:40 - 11:06:53","special:null","New Tab","ohpne unmebr in seeded whilec reaitng gmali cacuont⏎"
"10.07.2024","11:07:53 - 11:07:54","special:null","Portfolio","<TAB>"
"10.07.2024","11:07:54 - 11:07:55","slack","kore (DM) - dataflakes - Slack","<TAB><META + TAB><META + TAB>"
"10.07.2024","11:07:55 - 11:07:56","special:null","Portfolio","<META + SHIFT + F>"
"10.07.2024","11:07:56 - 11:08:01","electron","createVerificationForOrganizations.js (Untracked) (createVerificationForOrganizations.js) — feefty","'zz'<⏎><META + TAB>"
"10.07.2024","11:08:01 - 11:08:14","special:null","Portfolio","<TAB>"
"10.07.2024","11:08:14 - 11:08:46","electron","Header.jsx — feefty","git ocnfiu gsern←.na⏎em<META + TAB>"
"10.07.2024","11:08:58 - 11:09:34","special:null","Portfolio","<TAB>"
"10.07.2024","11:09:34 - 11:09:38","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<META + TAB><META + TAB>"
"10.07.2024","11:09:39 - 11:09:40","special:null","Portfolio","<META + TAB>"
"10.07.2024","11:09:40 - 11:09:41","electron","Header.jsx — feefty","<TAB>"
"10.07.2024","11:09:41 - 11:09:42","special:null","Portfolio","<TAB>"
"10.07.2024","11:09:42 - 11:09:44","electron","Header.jsx — feefty","<META + P><META + P><META + C><META + A><ESC>Ω"
"10.07.2024","11:10:04 - 11:12:05","electron","package.json — feefty","n←←yarn install←n mpinstall<META + ←>nmp <META + ←>np mnisatll<META + ←>yar←←arn "
"10.07.2024","11:12:05 - 11:12:28","electron","yarn.lock — feefty","<META + ←>yran ru ndev←←←←←<META + ←>nmp urn <CTRL + TAB>"
"10.07.2024","11:12:28 - 11:13:10","electron","package.json — feefty","statr<META + ←>ayri n←run←←←← urn←←←start<ALT + ←><ALT + ←><ALT + ←><ALT + ←><META + P><META + P>ac"
"10.07.2024","11:13:10 - 11:13:20","electron","yarn.lock — feefty","Ω<ESC><META + P>pakc←←ck<DOWN><UP>⏎"
"10.07.2024","11:13:20 - 11:14:02","electron","package.json — feefty","<TAB>"
"10.07.2024","11:14:46 - 11:14:55","special:null","Feefty/feefty: Main feefty repo","<TAB>"
"10.07.2024","11:14:55 - 11:14:56","electron","package.json — feefty","<TAB>"
"10.07.2024","11:15:34 - 11:16:03","slack","Jason K Williamson - Founder (DM) - E2 All Stars - Slack","hi ←,oh w era uoyd oign/⏎"
"10.07.2024","11:16:03 - 11:16:06","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<META + GRAVE>"
"10.07.2024","11:16:06 - 11:16:13","special:null","New Tab","<META + GRAVE>"
"10.07.2024","11:16:13 - 11:16:14","special:null","Portfolio","<TAB>"
"10.07.2024","11:16:18 - 11:17:16","electron","package.json — feefty"," dc..⏎c dcor<TAB>e⏎ynra dev⏎`<CTRL + C><CTRL + D><CTRL + SPACE><CTRL + A><CTRL + P><CTRL + P><CTRL + TAB><CTRL + ⏎><CTRL + Y><CTRL + A><CTRL + SPACE><CTRL + N><CTRL + R><CTRL + D><CTRL + E><CTRL + ⏎><CTRL + V>"
"10.07.2024","11:17:16 - 11:17:20","special:null","Feefty - Investir en Sur-Mesure","/←←⏎<META + TAB>"
"10.07.2024","11:17:20 - 11:17:51","electron","package.json — feefty","<META + P>ap⏎"
"10.07.2024","11:17:51 - 11:18:00","electron","index.js — feefty","`CRA←←←←←←<TAB>"
"10.07.2024","11:18:00 - 11:18:01","special:null","Feefty - Investir en Sur-Mesure","<META + T>"
"10.07.2024","11:18:01 - 11:18:34","special:null","New Tab","recat io⏎"
"10.07.2024","11:18:34 - 11:19:00","special:null","Getting Started – React","<META + F>cra⏎⏎⏎<META + ←>ƒnpx⏎⏎⏎<ESC>"
"10.07.2024","11:19:00 - 11:19:00","special:null","Introducing JSX – React","<META + TAB>"
"10.07.2024","11:19:00 - 11:19:04","electron","index.js — feefty","<META + TAB>"
"10.07.2024","11:19:04 - 11:19:10","special:null","Introducing JSX – React","<META + F>pnx←←←←<ESC>"
"10.07.2024","11:19:10 - 11:19:14","special:null","New Tab","CRA⏎"
"10.07.2024","11:19:14 - 11:19:57","special:null","CRA - Google Search"," reatc⏎"
"10.07.2024","11:19:57 - 11:20:07","special:null","Getting Started | Create React App","<TAB>"
"10.07.2024","11:20:07 - 11:20:10","electron","index.js — feefty","<TAB>"
"10.07.2024","11:20:10 - 11:20:26","special:null","Getting Started | Create React App","<TAB>"
"10.07.2024","11:20:26 - 11:20:26","electron","index.js — feefty","<GRAVE>"
"10.07.2024","11:20:26 - 11:20:27","electron","verification.js (Working Tree) (verification.js) — admin","<GRAVE>"
"10.07.2024","11:20:27 - 11:20:33","electron","index.js — feefty","<META + GRAVE>"
"10.07.2024","11:20:33 - 11:20:36","electron","VerificationList.jsx — admin","<TAB>"
"10.07.2024","11:20:36 - 11:20:37","special:null","Feefty - Investir en Sur-Mesure","<RIGHT>/a⏎"
"10.07.2024","11:20:37 - 11:20:40","special:null","localhost:3000/a","<TAB>"
"10.07.2024","11:20:40 - 11:21:09","electron","VerificationList.jsx — admin","<TAB>"
"10.07.2024","11:21:09 - 11:21:11","special:null","Find a product","<META + TAB>"
"10.07.2024","11:21:11 - 11:21:43","electron","VerificationList.jsx — admin","<META + GRAVE>"
"10.07.2024","11:21:43 - 11:22:29","electron","package.json — feefty","<TAB>"
"10.07.2024","11:22:29 - 11:22:37","special:null","New Tab","rpisma← ui←←oi⏎"
"10.07.2024","11:22:37 - 11:22:38","special:null","prisma io - Google Search","<TAB>"
"10.07.2024","11:22:38 - 11:22:39","electron","package.json — feefty","<TAB><TAB>"
"10.07.2024","11:22:39 - 11:22:39","special:null","prisma io - Google Search","<META + F>"
"10.07.2024","11:22:39 - 11:23:14","electron","package.json — feefty","pirsma<META + TAB><META + TAB><TAB><TAB><TAB>"
"10.07.2024","11:23:14 - 11:23:15","special:null","prisma io - Google Search","<META + T>"
"10.07.2024","11:23:15 - 11:23:28","special:null","New Tab","irpsm⏎a"
"10.07.2024","11:23:28 - 11:23:34","special:null","Prisma Documentation","<TAB>"
"10.07.2024","11:23:34 - 11:23:36","electron","package.json — feefty","<META + TAB>"
"10.07.2024","11:23:36 - 11:23:41","special:null","Prisma Documentation","<META + TAB>"
"10.07.2024","11:23:41 - 11:23:42","electron","package.json — feefty","<META + TAB>"
"10.07.2024","11:23:42 - 11:23:43","special:null","Prisma Documentation","<META + TAB>"
"10.07.2024","11:23:43 - 11:24:23","electron","package.json — feefty","<META + SHIFT + F>pirsam.user⏎"
"10.07.2024","11:24:23 - 11:24:44","electron","createSubscriptions.js — feefty","<META + F><META + W>here "
"10.07.2024","11:24:44 - 11:24:47","electron","migration.sql — feefty","<CTRL + TAB>"
"10.07.2024","11:24:47 - 11:24:48","electron","index.js — feefty","<TAB>"
"10.07.2024","11:24:48 - 11:24:50","electron","migration.sql — feefty","<CTRL + TAB><CTRL + TAB>"
"10.07.2024","11:24:50 - 11:26:17","electron","App.js — feefty","Ï<META + P><META + R><META + I><META + A><META + M><META + S><META + DOT><META + U><META + S><META + E><META + R><META + ⏎><META + P><META + H><META + C><META + S>eam⏎"
"10.07.2024","11:26:17 - 11:27:16","electron","schema.prisma — feefty","<META + F>medol [←<ESC><ESC><ESC><META + P><ESC>"
"10.07.2024","11:27:16 - 11:27:48","slack","kore (DM) - dataflakes - Slack","waesmoe⏎the erwas an iss euo nwbehook⏎ imnae i ncoed⏎<META + TAB>"
"10.07.2024","11:27:48 - 11:27:52","electron","schema.prisma — feefty","<TAB>"
"10.07.2024","11:27:52 - 11:30:29","slack","kore (DM) - dataflakes - Slack","anydt←hign else/⏎<META + TAB><TAB><META + N><META + O><META + COMMA><META + SPACE><META + I><META + SPACE><META + B><META + E><META + I><META + L><META + E><META + V><META + E><META + SPACE><META + I><META + SPACE><META + T><META + W><META + O><META + ←><META + O><META + N><META + SPACE><META + T><META + APOSTROPHE><META + H><META + P><META + A><META + P><META + E><META + N><META + SPACE><META + A><META + G><META + I><META + ←><META + A><META + N><META + I><META + ⏎>3hrs⏎btw⏎ca nwe do ito ←viau pwrok.⏎<META + UP>←/⏎ym rat ei s50 ⏎as uoy kwno⏎<META + TAB>"
"10.07.2024","11:30:29 - 11:30:31","electron","schema.prisma — feefty","<TAB>Iw ann"
"10.07.2024","11:30:31 - 11:31:42","slack","kore (DM) - dataflakes - Slack","←t to mak eon emoer histoyr⏎w htigoo dfedeba kcof⏎cc nay uocreate an ←← newj ob opst form e/⏎jsut fixed price⏎with ←<TAB>"
"10.07.2024","11:31:42 - 11:31:44","electron","schema.prisma — feefty","<TAB>"
"10.07.2024","11:31:44 - 11:32:02","slack","kore (DM) - dataflakes - Slack","<TAB>"
"10.07.2024","11:32:02 - 11:32:03","electron","schema.prisma — feefty","<META + TAB>"
"10.07.2024","11:32:38 - 11:32:40","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","†"
"10.07.2024","11:32:40 - 11:32:46","special:null","New Tab","f⏎"
"10.07.2024","11:32:46 - 11:33:37","expressvpn","ExpressVPN","<META + TAB><TAB><META + TAB>"
"10.07.2024","11:33:37 - 11:36:32","slack","kore (DM) - dataflakes - Slack","whwe←re/⏎ko⏎<TAB>"
"10.07.2024","11:36:38 - 11:37:29","electron","webhook.js — mainbuild","<META + TAB>"
"10.07.2024","11:37:29 - 11:37:51","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","<META + R><META + N>"
"10.07.2024","11:37:51 - 11:37:53","electron","webhook.js — mainbuild","<META + TAB>"
"10.07.2024","11:37:53 - 11:37:54","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","<TAB>"
"10.07.2024","11:37:54 - 11:37:58","electron","webhook.js — mainbuild","<TAB>"
"10.07.2024","11:37:58 - 11:38:08","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","The raeso nis cause<META + ←><META + ←>tI i scauesdf ro m<META + TAB>"
"10.07.2024","11:38:08 - 11:38:09","electron","webhook.js — mainbuild","<META + TAB>"
